Order ID,Order Date,Region,Product Category,Sales Channel,Customer Segment,Quantity,Unit Price,Discount %,Revenue,Profit,Delivery Days,Returned,Customer Rating
ORD-10780,2024-09-13,South,Apparel,Online,Consumer,20,505.23,20,8083.68,1546.3,14,No,
ORD-10781,2024-05-29,East,Apparel,Retail Store,Consumer,11,170.63,5,1783.08,-140.05,2,Yes,4
ORD-10782,2024-05-15,South,Furniture,Partner,Consumer,9,401.38,10,3251.18,1340.3,1,No,2
ORD-10783,2024-11-23,South,Electronics,Partner,Consumer,2,391.19,0,782.38,321.03,4,No,5
ORD-10784,2024-08-23,North,Electronics,Retail Store,Corporate,8,204.54,5,1554.5,121.14,8,No,3
ORD-10785,2025-04-27,South,Furniture,Partner,Consumer,11,345.48,5,3610.27,937.77,2,No,4
ORD-10786,2025-05-20,East,Electronics,Online,Consumer,3,672.88,15,1715.84,387.66,13,No,3
ORD-10787,2025-04-28,West,Apparel,Retail Store,Consumer,22,127.47,20,2243.47,863.4,5,No,
ORD-10788,2025-09-06,South,Toys,Online,Corporate,6,299.06,0,1794.36,475.83,14,No,4
ORD-10789,2025-05-21,South,Apparel,Online,Consumer,18,588.71,20,8477.42,786.38,6,No,
ORD-10790,2024-11-09,West,Electronics,Online,Corporate,16,166.32,5,2528.06,-112.09,1,No,3
ORD-10791,2024-07-11,South,Electronics,Retail Store,Corporate,17,845.92,0,14380.64,1188.89,4,No,5
ORD-10792,2025-09-26,North,Furniture,Online,Corporate,18,839.14,0,15104.52,4412.32,14,No,
ORD-10793,2024-02-07,North,Groceries,Online,Corporate,1,550.55,20,440.44,179.26,14,No,5
ORD-10794,2025-03-24,West,Groceries,Online,Small Business,1,826.55,15,702.57,-43.82,14,No,5
ORD-10795,2025-04-20,West,Groceries,Online,Corporate,19,244.05,20,3709.56,334.76,6,No,
ORD-10796,2024-03-15,North,Apparel,Partner,Corporate,1,474.22,20,379.38,123.19,13,No,
ORD-10797,2024-10-02,South,Electronics,Retail Store,Consumer,13,88.1,20,916.24,-18.16,6,No,
ORD-10798,2025-06-15,South,Apparel,Partner,Small Business,23,695.17,20,12791.13,4905.95,1,No,1
ORD-10799,2024-08-26,West,Furniture,Online,Corporate,6,295.52,0,1773.12,243.72,3,No,3
ORD-10800,2024-07-22,East,Groceries,Retail Store,Consumer,17,11.34,0,192.78,56.33,12,No,2
ORD-10801,2024-02-12,West,Groceries,Partner,Corporate,24,352.08,0,8449.92,-351.42,2,No,2
ORD-10802,2025-07-08,North,Electronics,Partner,Small Business,16,48.62,15,661.23,150.69,4,No,5
ORD-10803,2024-05-08,West,Toys,Retail Store,Consumer,17,208.55,10,3190.82,173.86,3,No,2
ORD-10804,2025-04-13,West,Furniture,Online,Corporate,15,241.44,10,3259.44,94.44,4,No,2
ORD-10805,2025-08-14,East,Toys,Partner,Consumer,19,712.41,10,12182.21,3495.1,9,Yes,1
ORD-10806,2024-03-16,South,Electronics,Online,Consumer,8,662.41,15,4504.39,752.57,1,No,2
ORD-10807,2025-01-09,East,Apparel,Partner,Consumer,7,437.89,20,2452.18,853.75,3,No,2
ORD-10808,2025-01-03,East,Groceries,Partner,Small Business,11,136.51,10,1351.45,224.95,1,No,1
ORD-10809,2024-03-23,West,Apparel,Online,Consumer,15,592.95,20,7115.4,2785.55,8,No,
ORD-10810,2024-01-06,South,Groceries,Partner,Small Business,6,558.33,15,2847.48,655.29,7,No,
ORD-10811,2024-01-17,North,Furniture,Online,Consumer,19,779.02,0,14801.38,2104.18,2,No,4
ORD-10812,2025-01-25,North,Groceries,Partner,Corporate,7,237.77,10,1497.95,55.17,7,No,
ORD-10813,2025-03-10,East,Toys,Online,Small Business,6,150.69,20,723.31,181.52,3,No,5
ORD-10814,2024-08-02,South,Apparel,Online,Consumer,18,857.72,0,15438.96,1781.03,8,No,5
ORD-10815,2024-11-22,North,Electronics,Online,Small Business,8,62.06,10,446.83,-14.76,10,No,
ORD-10816,2024-04-17,East,Groceries,Retail Store,Small Business,8,841.99,5,6399.12,753.81,7,No,4
ORD-10817,2024-06-15,East,Toys,Online,Consumer,23,721.9,0,16603.7,36.95,7,No,1
ORD-10818,2025-03-17,West,Apparel,Retail Store,Corporate,8,663.45,0,5307.6,1450.77,12,No,3
ORD-10819,2024-09-27,West,Apparel,Retail Store,Small Business,23,846.69,5,18500.18,-1240.56,8,No,4
ORD-10820,2024-11-11,North,Groceries,Online,Corporate,4,443.04,0,1772.16,251.62,6,No,4
ORD-10821,2024-10-10,West,Toys,Online,Small Business,11,352.7,0,3879.7,774.79,6,No,1
ORD-10822,2024-12-26,North,Groceries,Online,Consumer,11,669.53,5,6996.59,2819.98,6,No,3
ORD-10823,2024-12-04,North,Apparel,Partner,Small Business,5,869.29,5,4129.13,897.42,14,No,2
ORD-10824,2024-02-06,North,Furniture,Partner,Corporate,18,899.84,10,14577.41,1558.0,11,No,2
ORD-10825,2025-01-19,South,Toys,Online,Corporate,12,185.73,10,2005.88,111.26,8,Yes,4
ORD-10826,2024-04-28,West,Furniture,Partner,Small Business,16,717.23,0,11475.68,3171.35,13,No,
ORD-10827,2024-04-12,North,Groceries,Retail Store,Corporate,16,733.7,5,11152.24,545.38,3,No,1
ORD-10828,2024-02-21,West,Furniture,Partner,Consumer,23,787.79,10,16307.25,525.88,5,No,
ORD-10829,2024-04-20,South,Apparel,Partner,Small Business,9,651.74,15,4985.81,309.82,2,No,4
ORD-10830,2024-02-21,South,Groceries,Partner,Small Business,21,152.4,0,3200.4,1207.42,8,No,3
ORD-10831,2024-01-10,East,Furniture,Retail Store,Corporate,7,647.66,10,4080.26,1374.23,1,No,3
ORD-10832,2024-03-11,East,Furniture,Partner,Consumer,13,232.67,0,3024.71,-32.39,9,No,3
ORD-10833,2024-06-20,West,Electronics,Online,Consumer,11,413.39,10,4092.56,-13.86,7,No,4
ORD-10834,2025-05-09,South,Electronics,Online,Small Business,3,676.73,5,1928.68,691.89,4,No,
ORD-10835,2024-11-27,East,Electronics,Online,Small Business,21,73.12,5,1458.74,391.99,14,No,1
ORD-10836,2025-07-06,West,Toys,Retail Store,Consumer,4,429.03,15,1458.7,488.97,12,No,
ORD-10837,2025-02-13,North,Electronics,Retail Store,Corporate,11,51.88,0,570.68,-10.16,13,No,1
ORD-10838,2025-09-05,South,Apparel,Online,Small Business,4,196.85,15,669.29,-8.66,13,Yes,
ORD-10839,2024-01-11,South,Electronics,Online,Consumer,6,239.64,0,1437.84,454.99,4,No,4
ORD-10840,2024-01-07,North,Furniture,Online,Consumer,20,179.96,5,3419.24,107.02,11,No,
ORD-10841,2024-04-19,West,Groceries,Retail Store,Corporate,9,660.28,5,5645.39,2268.94,10,No,
ORD-10842,2025-08-02,West,Apparel,Partner,Corporate,2,334.82,5,636.16,263.12,11,No,1
ORD-10843,2024-02-23,South,Toys,Online,Small Business,11,526.52,0,5791.72,292.67,9,No,3
ORD-10844,2025-04-23,North,Electronics,Partner,Consumer,10,107.41,0,1074.1,120.89,14,No,1
ORD-10845,2024-12-30,East,Groceries,Online,Corporate,9,127.2,0,1144.8,-50.83,11,No,
ORD-10846,2024-01-27,East,Groceries,Online,Corporate,11,557.26,0,6129.86,628.29,13,No,5
ORD-10847,2025-04-16,East,Toys,Online,Corporate,4,109.76,10,395.14,94.82,10,No,3
ORD-10848,2025-07-21,East,Apparel,Online,Corporate,16,20.92,0,334.72,-17.82,8,No,
ORD-10849,2024-11-25,West,Groceries,Retail Store,Consumer,7,82.3,0,576.1,173.53,2,No,
ORD-10850,2025-01-17,North,Apparel,Online,Corporate,20,96.18,10,1731.24,252.5,14,No,4
ORD-10851,2024-05-30,South,Electronics,Online,Small Business,12,116.37,0,1396.44,474.67,14,No,
ORD-10852,2024-10-02,South,Apparel,Partner,Small Business,14,310.57,0,4347.98,432.85,2,No,4
ORD-10853,2025-09-24,South,Apparel,Retail Store,Consumer,4,549.41,0,2197.64,812.16,12,No,5
ORD-10854,2024-08-09,West,Furniture,Retail Store,Corporate,25,99.32,20,1986.4,822.62,6,Yes,1
ORD-10855,2025-07-06,East,Furniture,Partner,Consumer,16,488.71,0,7819.36,1173.29,5,No,2
ORD-10856,2025-07-06,East,Furniture,Partner,Corporate,6,146.27,5,833.74,-38.91,5,No,
ORD-10857,2024-09-30,South,Groceries,Retail Store,Consumer,4,81.8,5,310.84,130.46,10,No,3
ORD-10858,2024-07-31,West,Toys,Online,Small Business,19,168.79,15,2725.96,204.28,14,No,4
ORD-10859,2025-06-07,North,Apparel,Partner,Corporate,16,120.05,10,1728.72,192.45,5,No,
ORD-10860,2025-01-13,West,Furniture,Online,Small Business,16,770.36,0,12325.76,-10.37,12,No,2
ORD-10861,2024-10-28,East,Toys,Online,Corporate,25,761.54,0,19038.5,1993.16,9,No,4
ORD-10862,2024-09-29,North,Apparel,Online,Corporate,14,493.04,5,6557.43,-287.11,3,No,
ORD-10863,2025-05-24,East,Groceries,Online,Small Business,8,723.54,0,5788.32,2147.19,6,No,4
ORD-10864,2025-06-10,North,Furniture,Partner,Small Business,4,93.49,0,373.96,-7.08,8,No,2
ORD-10865,2024-10-09,South,Electronics,Online,Small Business,24,761.28,20,14616.58,5781.31,11,No,3
ORD-10866,2025-03-11,East,Groceries,Partner,Corporate,20,335.9,20,5374.4,137.98,13,No,5
ORD-10867,2025-08-18,East,Electronics,Partner,Corporate,16,72.87,15,991.03,414.78,1,No,4
ORD-10868,2024-07-31,South,Electronics,Online,Corporate,11,507.24,15,4742.69,1579.44,13,No,2
ORD-10869,2024-07-11,South,Toys,Retail Store,Consumer,15,742.82,20,8913.84,737.3,14,Yes,1
ORD-10870,2024-10-24,West,Apparel,Retail Store,Small Business,18,57.92,0,1042.56,-43.14,3,No,3
ORD-10871,2025-01-09,West,Electronics,Partner,Corporate,18,193.51,5,3309.02,817.09,12,No,1
ORD-10872,2024-07-29,West,Furniture,Retail Store,Consumer,17,458.49,20,6235.46,-314.65,3,Yes,
ORD-10873,2025-07-17,West,Furniture,Retail Store,Small Business,9,454.71,0,4092.39,528.53,7,No,2
ORD-10874,2024-03-03,East,Toys,Online,Small Business,7,634.85,20,3555.16,332.88,6,No,2
ORD-10875,2024-07-04,North,Groceries,Retail Store,Small Business,14,197.24,10,2485.22,412.38,11,Yes,2
ORD-10876,2024-10-25,West,Furniture,Retail Store,Consumer,15,527.55,0,7913.25,537.29,8,No,2
ORD-10877,2024-07-07,East,Toys,Online,Consumer,6,798.21,20,3831.41,1225.47,14,No,3
ORD-10878,2024-05-27,North,Toys,Partner,Corporate,25,229.92,20,4598.4,617.72,10,No,4
ORD-10879,2025-03-27,North,Electronics,Partner,Consumer,12,430.68,0,5168.16,-185.09,13,No,2
ORD-10880,2024-11-14,South,Groceries,Online,Consumer,17,891.78,0,15160.26,3994.92,9,No,2
ORD-10881,2025-04-11,South,Furniture,Retail Store,Corporate,14,26.96,0,377.44,86.02,10,No,3
ORD-10882,2024-05-21,West,Apparel,Retail Store,Consumer,19,135.44,10,2316.02,-44.14,14,No,4
ORD-10883,2025-08-19,North,Groceries,Online,Small Business,19,588.32,0,11178.08,-22.77,13,No,
ORD-10884,2024-03-22,South,Furniture,Retail Store,Consumer,16,840.9,20,10763.52,1896.98,4,No,1
ORD-10885,2024-08-10,West,Furniture,Retail Store,Consumer,2,462.27,15,785.86,139.21,6,No,5
ORD-10886,2025-07-24,North,Electronics,Retail Store,Small Business,14,624.38,10,7867.19,1650.56,6,No,2
ORD-10887,2024-07-10,South,Apparel,Partner,Consumer,20,53.32,15,906.44,-11.69,14,No,4
ORD-10888,2025-06-01,South,Electronics,Partner,Small Business,13,24.55,0,319.15,-7.56,9,No,3
ORD-10889,2025-06-18,West,Furniture,Online,Consumer,1,371.63,20,297.3,100.36,8,No,1
ORD-10890,2024-05-04,South,Apparel,Online,Small Business,3,529.76,5,1509.82,223.0,7,Yes,3
ORD-10891,2025-09-24,East,Electronics,Retail Store,Small Business,23,386.97,10,8010.28,-465.65,6,No,4
ORD-10892,2025-07-22,North,Toys,Online,Corporate,8,239.07,0,1912.56,354.7,1,No,3
ORD-10893,2025-09-28,West,Toys,Partner,Small Business,15,838.6,0,12579.0,2900.56,4,No,
ORD-10894,2024-09-03,South,Apparel,Online,Consumer,20,92.1,20,1473.6,532.06,4,No,1
ORD-10895,2025-01-18,North,Apparel,Partner,Corporate,20,28.05,0,561.0,84.72,7,No,5
ORD-10896,2024-04-24,West,Apparel,Retail Store,Corporate,21,686.22,10,12969.56,-404.29,2,No,4
ORD-10897,2025-09-07,South,Furniture,Retail Store,Consumer,12,675.53,20,6485.09,2264.24,3,No,2
ORD-10898,2025-09-17,East,Toys,Retail Store,Corporate,24,221.31,5,5045.87,-369.35,7,No,3
ORD-10899,2025-03-21,West,Apparel,Online,Consumer,12,772.52,15,7879.7,3161.1,5,No,2
ORD-10900,2024-06-18,South,Furniture,Online,Small Business,3,87.17,0,261.51,-2.15,11,No,4
ORD-10901,2024-11-27,South,Furniture,Partner,Consumer,22,279.21,5,5835.49,-137.79,9,No,5
ORD-10902,2025-09-05,South,Electronics,Partner,Small Business,18,403.59,10,6538.16,75.2,3,No,5
ORD-10903,2024-06-03,West,Electronics,Partner,Small Business,17,378.13,0,6428.21,2366.55,1,No,2
ORD-10904,2024-03-11,South,Toys,Online,Corporate,13,241.25,0,3136.25,1063.74,3,No,2
ORD-10905,2025-01-10,South,Toys,Online,Consumer,2,726.34,0,1452.68,389.84,1,No,1
ORD-10906,2024-09-27,East,Electronics,Online,Small Business,23,115.92,0,2666.16,414.77,6,No,5
ORD-10907,2024-04-24,North,Apparel,Online,Corporate,25,868.92,20,17378.4,6580.8,4,No,5
ORD-10908,2025-06-23,South,Furniture,Partner,Consumer,6,199.18,0,1195.08,103.98,1,No,
ORD-10909,2025-01-12,East,Toys,Partner,Corporate,12,83.26,20,799.3,188.69,4,Yes,3
ORD-10910,2025-08-29,North,Toys,Online,Small Business,9,130.42,0,1173.78,384.42,5,Yes,
ORD-10911,2024-12-02,North,Electronics,Partner,Consumer,16,465.41,10,6701.9,333.73,10,Yes,2
ORD-10912,2025-05-14,East,Furniture,Partner,Consumer,6,212.28,10,1146.31,329.79,5,No,4
ORD-10913,2024-01-09,West,Electronics,Partner,Corporate,23,469.43,5,10257.05,1785.49,9,No,3
ORD-10914,2024-03-15,East,Furniture,Partner,Consumer,16,796.69,0,12747.04,4462.78,1,No,2
ORD-10915,2024-09-11,West,Electronics,Retail Store,Small Business,18,619.51,5,10593.62,39.65,9,No,3
ORD-10916,2025-09-24,East,Apparel,Retail Store,Consumer,17,459.5,0,7811.5,2679.71,12,No,5
ORD-10917,2024-03-20,North,Toys,Retail Store,Corporate,21,517.96,15,9245.59,3743.16,4,No,3
ORD-10918,2024-03-03,South,Electronics,Online,Corporate,10,233.22,20,1865.76,595.94,13,No,1
ORD-10919,2024-09-20,East,Toys,Partner,Consumer,14,337.71,5,4491.54,-111.41,1,Yes,2
ORD-10920,2025-02-27,South,Electronics,Partner,Small Business,3,742.45,0,2227.35,175.96,9,No,5
ORD-10921,2024-02-12,East,Electronics,Online,Consumer,19,223.66,20,3399.63,1196.85,13,Yes,3
ORD-10922,2025-07-30,North,Furniture,Online,Small Business,5,87.47,5,415.48,-23.94,8,No,1
ORD-10923,2024-09-29,East,Furniture,Partner,Small Business,12,675.61,20,6485.86,2698.38,10,No,3
ORD-10924,2025-06-07,West,Toys,Retail Store,Small Business,9,266.99,0,2402.91,878.06,13,Yes,
ORD-10925,2024-07-05,North,Toys,Retail Store,Small Business,17,865.35,20,11768.76,1230.24,12,No,5
ORD-10926,2024-03-05,West,Electronics,Retail Store,Corporate,16,792.82,10,11416.61,-163.53,13,No,5
ORD-10927,2025-03-31,North,Groceries,Partner,Consumer,10,250.98,0,2509.8,953.14,3,Yes,2
ORD-10928,2024-01-17,West,Toys,Online,Consumer,11,893.31,0,9826.41,279.67,1,No,2
ORD-10929,2025-04-29,North,Toys,Partner,Corporate,22,687.37,20,12097.71,4616.48,3,No,5
ORD-10930,2024-04-15,South,Toys,Partner,Small Business,2,539.85,5,1025.71,71.72,14,No,
ORD-10931,2025-04-28,South,Electronics,Partner,Consumer,4,859.44,0,3437.76,730.51,7,No,1
ORD-10932,2024-10-29,West,Apparel,Partner,Small Business,8,362.84,0,2902.72,770.76,10,No,
ORD-10933,2024-12-10,West,Toys,Partner,Small Business,25,876.35,0,21908.75,4087.12,5,No,4
ORD-10934,2024-08-06,South,Apparel,Online,Small Business,1,355.3,15,302.0,52.59,10,Yes,4
ORD-10935,2024-03-03,North,Apparel,Partner,Consumer,17,861.06,5,13906.12,4339.58,11,No,
ORD-10936,2024-09-22,West,Apparel,Retail Store,Corporate,11,261.24,0,2873.64,1203.82,12,No,2
ORD-10937,2025-07-02,East,Toys,Retail Store,Small Business,11,147.86,15,1382.49,495.91,13,No,5
ORD-10938,2024-05-27,East,Apparel,Retail Store,Small Business,20,376.9,0,7538.0,958.26,7,No,2
ORD-10939,2024-06-29,East,Groceries,Retail Store,Consumer,5,11.18,0,55.9,14.12,8,No,5
ORD-10940,2025-02-24,East,Furniture,Retail Store,Consumer,8,289.82,0,2318.56,778.62,4,Yes,2
ORD-10941,2024-09-27,North,Furniture,Partner,Consumer,23,367.57,0,8454.11,-458.31,5,No,5
ORD-10942,2024-05-28,South,Toys,Partner,Small Business,19,581.78,20,8843.06,-10.27,4,No,
ORD-10943,2024-02-10,South,Toys,Online,Consumer,24,77.61,0,1862.64,117.1,2,No,5
ORD-10944,2024-05-23,North,Electronics,Online,Small Business,13,561.27,0,7296.51,463.02,6,Yes,
ORD-10945,2024-02-08,South,Electronics,Retail Store,Corporate,18,652.28,10,10566.94,2794.41,13,Yes,5
ORD-10946,2024-04-27,West,Furniture,Partner,Corporate,5,654.43,0,3272.15,-2.16,9,Yes,5
ORD-10947,2024-01-25,East,Furniture,Partner,Corporate,9,43.38,15,331.86,-25.01,14,No,2
ORD-10948,2025-06-15,West,Furniture,Retail Store,Consumer,21,378.39,15,6754.26,94.95,8,No,1
ORD-10949,2024-12-09,South,Apparel,Partner,Corporate,1,202.95,0,202.95,6.54,9,No,
ORD-10950,2025-06-12,West,Furniture,Online,Small Business,24,93.14,5,2123.59,477.04,11,No,2
ORD-10951,2024-04-25,East,Electronics,Partner,Consumer,19,168.57,20,2562.26,763.03,10,No,4
ORD-10952,2024-05-17,South,Furniture,Online,Corporate,19,516.84,0,9819.96,2677.36,12,No,4
ORD-10953,2024-09-17,North,Apparel,Retail Store,Consumer,25,277.32,5,6586.35,-483.28,11,No,4
ORD-10954,2024-03-16,North,Groceries,Partner,Small Business,14,652.03,0,9128.42,2899.61,2,No,4
ORD-10955,2024-12-16,South,Toys,Retail Store,Consumer,7,725.61,0,5079.27,1389.41,9,No,3
ORD-10956,2025-03-13,North,Electronics,Online,Consumer,3,379.69,0,1139.07,-25.94,5,No,4
ORD-10957,2024-11-27,South,Toys,Partner,Consumer,8,32.27,0,258.16,31.6,2,No,3
ORD-10958,2025-01-16,North,Electronics,Retail Store,Consumer,20,166.28,0,3325.6,133.85,9,No,2
ORD-10959,2024-01-26,East,Toys,Partner,Small Business,15,234.63,5,3343.48,365.47,10,No,
ORD-10960,2025-03-06,East,Furniture,Retail Store,Small Business,4,362.24,10,1304.06,-96.71,1,Yes,5
ORD-10961,2024-07-23,South,Furniture,Online,Corporate,20,211.71,10,3810.78,366.03,12,No,
ORD-10962,2024-04-03,North,Electronics,Partner,Corporate,12,854.36,10,9227.09,3145.88,1,No,1
ORD-10963,2024-11-30,West,Groceries,Partner,Small Business,5,13.86,0,69.3,18.27,3,No,2
ORD-10964,2024-08-09,West,Groceries,Retail Store,Corporate,6,738.66,20,3545.57,821.22,4,No,4
ORD-10965,2024-10-13,West,Furniture,Retail Store,Consumer,16,329.15,5,5003.08,-387.78,5,No,
ORD-10966,2025-02-14,South,Groceries,Partner,Corporate,9,381.0,10,3086.1,400.34,9,No,4
ORD-10967,2025-07-31,West,Groceries,Retail Store,Corporate,7,856.29,20,4795.22,1111.38,12,No,4
ORD-10968,2024-08-05,North,Furniture,Online,Corporate,19,415.91,0,7902.29,2191.5,14,No,2
ORD-10969,2024-03-02,South,Toys,Partner,Corporate,9,209.34,0,1884.06,721.01,1,No,5
ORD-10970,2025-08-19,North,Electronics,Partner,Corporate,16,684.15,0,10946.4,1351.02,8,No,1
ORD-10971,2024-12-14,East,Furniture,Retail Store,Consumer,8,716.1,5,5442.36,703.61,14,No,5
ORD-10972,2025-05-18,West,Electronics,Partner,Corporate,15,574.71,10,7758.59,-341.33,12,No,4
ORD-10973,2025-09-15,West,Furniture,Online,Corporate,20,789.8,0,15796.0,2505.38,3,No,2
ORD-10974,2024-11-19,South,Groceries,Online,Corporate,20,836.54,0,16730.8,4340.56,6,No,1
ORD-10975,2025-08-08,South,Furniture,Online,Consumer,2,686.02,5,1303.44,184.8,7,Yes,4
ORD-10976,2025-08-20,West,Furniture,Online,Consumer,4,260.65,0,1042.6,426.44,4,Yes,2
ORD-10977,2024-07-14,South,Groceries,Partner,Consumer,21,422.36,10,7982.6,617.44,11,No,
ORD-10978,2025-05-12,West,Electronics,Online,Consumer,5,557.99,0,2789.95,710.86,4,No,4
ORD-10979,2025-05-20,North,Groceries,Partner,Small Business,12,97.61,0,1171.32,452.93,11,Yes,4
ORD-10980,2025-09-13,South,Furniture,Online,Consumer,24,59.06,0,1417.44,287.75,5,No,3
ORD-10981,2024-05-07,East,Electronics,Retail Store,Corporate,18,105.63,5,1806.27,413.89,12,No,3
ORD-10982,2024-09-17,East,Apparel,Online,Corporate,23,391.72,0,9009.56,621.67,12,No,1
ORD-10983,2024-07-25,South,Electronics,Retail Store,Corporate,6,618.24,20,2967.55,1238.92,12,Yes,2
ORD-10984,2024-05-23,West,Apparel,Partner,Small Business,5,393.77,0,1968.85,-8.74,9,No,
ORD-10985,2024-03-02,West,Toys,Retail Store,Consumer,23,822.9,0,18926.7,-181.27,1,No,4
ORD-10986,2024-10-04,West,Toys,Online,Corporate,6,208.67,10,1126.82,-69.77,10,No,3
ORD-10987,2025-07-21,South,Toys,Partner,Corporate,11,486.88,20,4284.54,-93.35,14,No,2
ORD-10988,2024-10-01,North,Apparel,Partner,Consumer,23,680.98,5,14879.41,4631.73,1,No,4
ORD-10989,2025-08-04,East,Electronics,Retail Store,Corporate,23,774.95,10,16041.47,4183.98,1,No,1
ORD-10990,2025-06-22,East,Apparel,Retail Store,Corporate,13,755.55,0,9822.15,2244.63,8,No,2
ORD-10991,2024-08-23,North,Toys,Retail Store,Corporate,4,658.8,5,2503.44,596.66,14,No,2
ORD-10992,2024-07-29,South,Toys,Partner,Corporate,15,288.95,0,4334.25,1695.24,3,No,1
ORD-10993,2025-05-11,East,Furniture,Partner,Consumer,9,826.96,0,7442.64,2196.21,10,No,
ORD-10994,2025-03-03,East,Apparel,Partner,Consumer,18,684.37,5,11702.73,409.42,11,No,
ORD-10995,2025-05-22,West,Furniture,Retail Store,Consumer,15,530.91,15,6769.1,236.93,12,No,5
ORD-10996,2024-12-05,East,Electronics,Retail Store,Corporate,10,247.07,10,2223.63,-99.5,1,No,4
ORD-10997,2024-06-10,South,Apparel,Partner,Corporate,5,332.15,5,1577.71,536.43,10,No,4
ORD-10998,2024-03-14,West,Electronics,Online,Consumer,1,105.34,0,105.34,14.32,6,No,5
ORD-10999,2024-03-13,West,Apparel,Partner,Consumer,23,580.66,0,13355.18,4831.68,5,No,1
ORD-11000,2024-06-04,East,Electronics,Online,Consumer,25,777.58,15,16523.58,4765.25,13,No,2
ORD-11001,2024-01-03,East,Groceries,Retail Store,Small Business,24,88.9,15,1813.56,153.22,13,No,2
ORD-11002,2024-08-14,West,Furniture,Retail Store,Small Business,23,387.68,5,8470.81,-40.34,14,No,1
ORD-11003,2024-04-07,East,Apparel,Retail Store,Small Business,9,382.76,20,2755.87,923.26,3,Yes,4
ORD-11004,2025-02-01,East,Furniture,Online,Consumer,1,311.47,0,311.47,129.75,5,No,2
ORD-11005,2024-01-17,East,Groceries,Retail Store,Consumer,1,607.43,15,516.32,-1.16,10,Yes,3
ORD-11006,2025-07-29,West,Furniture,Partner,Small Business,14,447.48,5,5951.48,2185.13,8,No,4
ORD-11007,2024-08-03,North,Apparel,Partner,Small Business,22,607.94,5,12705.95,3924.05,7,No,3
ORD-11008,2025-09-11,North,Toys,Partner,Consumer,2,681.28,0,1362.56,570.67,12,No,5
ORD-11009,2024-02-15,South,Apparel,Partner,Consumer,14,558.73,0,7822.22,1748.82,8,No,2
ORD-11010,2025-05-16,South,Apparel,Partner,Consumer,14,882.6,15,10502.94,411.12,1,No,4
ORD-11011,2025-09-03,South,Toys,Retail Store,Corporate,21,667.07,0,14008.47,2980.99,12,No,2
ORD-11012,2024-08-23,North,Electronics,Partner,Consumer,10,806.58,10,7259.22,2433.64,11,No,3
ORD-11013,2025-02-03,South,Apparel,Retail Store,Corporate,15,655.41,20,7864.92,506.12,6,No,3
ORD-11014,2024-07-28,East,Electronics,Online,Corporate,6,890.42,20,4274.02,1588.38,13,No,2
ORD-11015,2024-05-07,South,Toys,Online,Corporate,21,453.07,15,8087.3,2199.44,5,No,
ORD-11016,2025-07-08,East,Electronics,Partner,Consumer,11,650.08,10,6435.79,1896.92,7,No,
ORD-11017,2025-08-22,West,Electronics,Online,Small Business,18,628.96,5,10755.22,4348.03,10,No,3
ORD-11018,2024-12-26,South,Furniture,Retail Store,Small Business,14,538.78,0,7542.92,2370.04,14,No,3
ORD-11019,2024-08-07,North,Groceries,Retail Store,Corporate,7,229.91,0,1609.37,126.34,14,No,1
ORD-11020,2025-04-08,East,Groceries,Retail Store,Small Business,3,338.87,15,864.12,162.01,5,No,3
ORD-11021,2025-08-16,North,Apparel,Retail Store,Small Business,24,98.95,20,1899.84,166.74,5,No,5
ORD-11022,2024-04-10,North,Furniture,Retail Store,Consumer,13,371.52,0,4829.76,1810.26,13,No,3
ORD-11023,2025-08-21,West,Groceries,Retail Store,Corporate,17,456.89,5,7378.77,1487.61,9,No,2
ORD-11024,2024-12-10,East,Apparel,Partner,Consumer,13,811.78,0,10553.14,2581.75,4,No,
ORD-11025,2025-08-15,West,Toys,Partner,Consumer,25,222.99,10,5017.28,199.26,11,No,1
ORD-11026,2025-05-09,East,Furniture,Retail Store,Corporate,18,276.26,0,4972.68,1395.87,12,No,5
ORD-11027,2025-05-16,East,Electronics,Partner,Corporate,25,357.94,0,8948.5,1875.59,4,Yes,5
ORD-11028,2025-06-10,West,Apparel,Retail Store,Corporate,24,451.51,0,10836.24,2371.78,1,Yes,1
ORD-11029,2025-05-20,North,Groceries,Online,Small Business,3,853.64,20,2048.74,-62.42,11,No,3
ORD-11030,2025-02-25,North,Electronics,Retail Store,Small Business,20,292.61,10,5266.98,-153.73,11,No,3
ORD-11031,2025-05-31,North,Electronics,Online,Consumer,18,605.12,20,8713.73,1255.0,3,No,
ORD-11032,2025-07-23,North,Toys,Online,Corporate,24,108.2,0,2596.8,985.85,11,No,3
ORD-11033,2024-08-12,East,Electronics,Retail Store,Corporate,4,126.98,0,507.92,77.35,1,No,2
ORD-11034,2025-01-09,West,Electronics,Online,Corporate,2,9.2,20,14.72,4.76,2,Yes,4
ORD-11035,2024-11-27,South,Toys,Partner,Small Business,3,832.54,0,2497.62,403.35,3,No,5
ORD-11036,2025-07-20,North,Electronics,Partner,Corporate,11,764.92,5,7993.41,2752.5,7,No,2
ORD-11037,2024-04-11,South,Electronics,Retail Store,Consumer,9,187.71,0,1689.39,162.54,4,Yes,
ORD-11038,2025-03-20,East,Toys,Online,Corporate,4,670.69,0,2682.76,1021.67,9,No,4
ORD-11039,2024-02-18,North,Groceries,Retail Store,Corporate,3,620.3,0,1860.9,627.27,7,No,2
